bii,dec,duration,end_utc,footprint_fov,heasarc_code,lii,moving_target,observation_equatorial_spoint,observation_fov_scircle,observation_galactic_spoint,observation_id,observation_oid,odf_proc_date,odf_version,position_angle,pps_proc_date,pps_version,proposal_id,proposal_oid,proprietary_end_date,ra,ra_nom,revolution,sas_version,seq_id,start_utc,stc_s,target,with_science
4.1331178178373715,55.99944,32913,"2001-08-19T16:13:56.0",[64.946020768689 55.762152004803596 64.9223227743801 55.76215903574231 64.63986435740792 55.7707805701371 64.6160970707449 55.7796173123383 64.58238424956409 55.7950910488368 64.5506218798523 55.81056113943739 64.516790818407 55.8326833878304 64.4848534304271 55.8592472773027 64.4728412979318 55.871428749315996 64.4688314813673 55.8758593380213 64.468585507076 55.8980808125571 64.4683756987607 56.095859705453 64.4703182828023 56.1003109113445 64.474253637419 56.10476891740889 64.4781899040088 56.1092267987476 64.4821270828516 56.1136845552434 64.48606517422749 56.1181421867792 64.5157402294232 56.14045961561041 64.5216793774048 56.1449222493541 64.527619905191 56.1493845986282 64.5355566950431 56.1538525107571 64.5434953323227 56.1583199150412 64.5573923939575 56.1661366495992 64.5653361134163 56.1706026557023 64.5732816815777 56.1750681527909 64.579242071114 56.178416941379 64.5951502701385 56.186234556115 64.6031110568102 56.1895870543746 64.61107323539521 56.1929390415032 64.61903680595078 56.196290517283394 64.6270017685343 56.199641481498 64.634975716398 56.2018808454247 64.7906662500586 56.24100142416369 64.82265544072462 56.2421359829364 64.9806200562064 56.243241967016 64.98861836109512 56.2432363566164 64.99661666243739 56.243230230394495 65.0046149599215 56.2432235883507 65.0126132532358 56.2432164304857 65.0206115420684 56.2432087568001 65.0286098261078 56.2432005672948 65.036608105042 56.24319186197041 65.0446063785595 56.2431826408278 65.0526046463486 56.2431729038678 65.0606029080974 56.2431626510914 65.0685962155239 56.2420407926982 65.1882124069057 56.1951518577135 65.1961746900952 56.1917996119521 65.2200345555266 56.1795176386402 65.2518205424246 56.162764177484306 65.25776497577522 56.15830258616419 65.2933569132034 56.1270827364801 65.2972977554751 56.1226256068385 65.3012376845135 56.118168351917 65.3051767005987 56.11371097183281 65.3091148040107 56.109253466703 65.3130519950296 56.10479583664479 65.3169882739353 56.1003380817752 65.3209236410075 56.0958802022116 65.334665060168 56.0780544880484 65.3366053979428 56.0736031291928 65.3385452874947 56.0691517400289 65.34048472897452 56.0647003206257 65.342423722533 56.06024887105241 65.34630036648889 56.051345881671104 65.3482380171876 56.0468943420014 65.3539432133492 56.0246509371122 65.3557204741039 56.0068663739516 65.35561508934599 55.997977770236 65.3534185750439 55.9802079083749 65.3512762121079 55.9668823130389 65.349187206093 55.958000984600304 65.3349421618463 55.9269408535014 65.3168048723307 55.900336929553895 65.30076535368448 55.882612516463695 65.2847848617633 55.86933033552649 65.26283475939731 55.8516195006117 65.2568555827472 55.847192624715 65.2329909033851 55.83392654668591 65.1674623886216 55.7996432210328 65.1515978188245 55.7918992503357 65.13376363259609 55.784157043121205 65.1099977755273 55.7742004516563 65.1040596859466 55.7719883591048 65.0961470660284 55.7697791793871],1105,149.17646010735032,false,[64.92541499999976 55.99943999999998],[64.92541499999976 55.99943999999998 0.24999999999999986],[149.17646010735052 4.133117817837368],"0000110101",54000,"2010-12-04T20:33:10.0","004",89.789083,"2019-04-07T08:49:11.0","17.56_20190403_1200","000011",34001,"2002-09-29T00:00:00.0",64.925415,4.328361,310,"xmmsas_20190401_1820-18.0.0",138330,"2001-08-19T07:05:23.0","Polygon J2000 64.94602076868902 55.762152004803596 64.93812143869214 55.76215485501253 64.93022210715573 55.76215719865883 64.92232277438012 55.76215903574235 64.91442392081854 55.76327145444512 64.90652436067728 55.76327227843706 64.8986248001977 55.76327259584462 64.89072504245732 55.76438349508501 64.88282525640099 55.76438279929465 64.87492547090736 55.764381596898744 64.86702481160104 55.765490976357896 64.85912480232011 55.76548876065851 64.85122346812416 55.76659712678007 64.843321683951 55.76770498619783 64.83542122829753 55.76770125030762 64.82751877092292 55.768808096111975 64.81961363419033 55.77102552358664 64.81171250894167 55.77102026703411 64.80381138696052 55.77101450375146 64.7959102685474 55.771008233739224 64.78800915400281 55.77100145699798 64.78010804362725 55.7709941735284 64.77220693772124 55.770986383331156 64.76430583658524 55.77097808640692 64.75640474051977 55.77096928275654 64.74850364982532 55.77095997238078 64.74060256480237 55.7709501552805 64.73663821727597 55.77427831336725 64.74255566930506 55.77650808735036 64.73661980394351 55.7787226581869 64.73660138639842 55.783167005938765 64.73658296463927 55.7876113565694 64.73458819557972 55.79205311116775 64.7346068476537 55.78760875814704 64.72868333094449 55.7864896852581 64.73264016852282 55.78538395280059 64.73463481776402 55.78094223392993 64.73465345917262 55.7764978880725 64.73467209631765 55.77205354517396 64.72677568056316 55.770931756052015 64.71887461268634 55.77092054546427 64.71097355160785 55.77090882815568 64.70307249762823 55.77089660412735 64.69517145104795 55.77088387338048 64.68727041216748 55.770870635916154 64.67936938128733 55.77085689173566 64.67146835870795 55.77084264084028 64.66356734472986 55.77082788323135 64.65566633965351 55.77081261891021 64.64776534377937 55.77079684787831 64.63986435740794 55.770780570137134 64.63194059428619 55.774097019577304 64.62401548190643 55.777412959643996 64.61609707074486 55.779617312338274 64.61014534377432 55.78293685901924 64.60418420931684 55.78736719639416 64.60415063506099 55.79181150895952 64.6041170531215 55.796255824290256 64.60408346349571 55.80070014233284 64.60404986618097 55.80514446303383 64.60401626117466 55.80958878633971 64.60398264847412 55.81403311219702 64.60394902807673 55.81847744055226 64.60391539997984 55.82292177135195 64.60388176418076 55.82736610454259 64.60384812067691 55.83181044007074 64.60381446946562 55.83625477788288 64.60378081054422 55.84069911792553 64.60374714391007 55.84514346014521 64.59975496919373 55.84957830733276 64.59977203410675 55.84735613569411 64.59980615806765 55.842911793995896 64.59984027421059 55.838467454447716 64.59987438253826 55.83402311710305 64.59990848305335 55.829578782015396 64.59994257575853 55.82513444923823 64.5999766606565 55.820690118825034 64.60001073774991 55.816245790829306 64.60004480704151 55.81180146530453 64.60007886853388 55.80735714230414 64.6001129222298 55.80291282188172 64.60014696813187 55.79846850409066 64.60018100624279 55.79402418898449 64.59823884433234 55.78957509122418 64.59031650313622 55.79177778655034 64.58238424956406 55.795091048836774 64.57444140058146 55.79951487690269 64.56650622008563 55.80282711717603 64.55855998775264 55.807249922146134 64.55062187985233 55.81056113943742 64.54464973464826 55.81498859841637 64.53867622949964 55.81941576869841 64.53072344504318 55.82383677959506 64.5247469951356 55.82826327569835 64.51679081840702 55.83268338783043 64.51279001211687 55.83711539974507 64.50680947833625 55.84154102729361 64.50082758259505 55.84596636492892 64.4968235868963 55.850397860577885 64.49083919014058 55.854822714177374 64.48485343042708 55.859247277302664 64.48084624251479 55.863678255347395 64.47683813988078 55.86810910368582 64.47284129793181 55.87142874931601 64.46883148136732 55.87585933802128 64.46878230907448 55.880303629664944 64.46873312550282 55.88474792299383 64.46868393064844 55.88919221795448 64.46863472450745 55.8936365144934 64.46858550707597 55.89808081255708 64.47051819607853 55.90253198663738 64.47046918347226 55.90697628874112 64.47042015961603 55.91142059220933 64.47037112450595 55.915864896988545 64.47032207813821 55.920309203025276 64.47027302050886 55.924753510266 64.47022395161403 55.929197818657265 64.47017487144983 55.933642128145564 64.47012578001248 55.9380864386774 64.47007667729801 55.9425307501993 64.47002756330248 55.94697506265776 64.46997843802208 55.95141937599928 64.46992930145295 55.955863690170396 64.46988015359112 55.9603080051176 64.46983099443274 55.964752320787404 64.46978182397389 55.96919663712631 64.46973264221069 55.97364095408086 64.46968344913925 55.97808527159753 64.46963424475567 55.98252958962282 64.4735697181533 55.985876524982395 64.481514498568 55.985903534962816 64.48945929498441 55.98593003414447 64.49740410709704 55.98595602252486 64.4914338196171 55.987047661873376 64.48348879086493 55.987021289288236 64.47554377803948 55.98699440588233 64.46956041696147 55.989196067497474 64.46951118428044 55.99364038656035 64.46946194027353 55.99808470594465 64.46941268493697 56.00252902559688 64.46936341826675 56.00697334546355 64.46931414025894 56.01141766549119 64.46926485090972 56.015861985626245 64.46921555021514 56.02030630581529 64.4691662381712 56.02475062600481 64.46911691477408 56.0291949461413 64.46906758001984 56.033639266171306 64.46901823390448 56.03808358604129 64.4689688764242 56.04252790569779 64.468919507575 56.046972225087316 64.46887012735294 56.05141654415636 64.46882073575411 56.05586086285147 64.46877133277462 56.06030518111909 64.46872191841044 56.0647494989058 64.46867249265772 56.06919381615805 64.46862305551245 56.07363813282238 64.46857360697079 56.078082448845294 64.46852414702875 56.0825267641733 64.46847467568232 56.08697107875292 64.46842519292765 56.09141539253063 64.46837569876074 56.09585970545297 64.47031828280231 56.10031091134445 64.474253637419 56.10476891740893 64.4781899040088 56.10922679874764 64.48212708285165 56.113684555243445 64.48606517422755 56.1181421867792 64.49399067952861 56.12261275447321 64.4999245447676 56.12707642891921 64.50585978841077 56.13153981965533 64.51179641081103 56.1360029264836 64.51574022942322 56.14045961561039 64.5216793774048 56.14492224935412 64.52761990519096 56.14938459862822 64.53555669504313 56.153852510757055 64.54349533232273 56.15831991504121 64.55144581490754 56.161675726926276 64.5573923939575 56.166136649599174 64.56533611341631 56.17060265570226 64.57328168157767 56.17506815279092 64.57924207111404 56.178416941379034 64.58719984500105 56.1817704607605 64.59515027013846 56.18623455611504 64.59916930179898 56.18291097728121 64.59920379315794 56.178466626912375 64.59923827654579 56.17402227465543 64.59927275196534 56.16957792056383 64.59930721941939 56.16513356469106 64.59934167891058 56.16068920709066 64.59937613044181 56.15624484781604 64.60334918386805 56.15847657167151 64.6033151892953 56.16292093171281 64.60328118686759 56.16736529005348 64.60324717658229 56.17180964663997 64.6032131584366 56.17625400141883 64.60317913242787 56.18069835433654 64.60314509855333 56.18514270533963 64.60311105681025 56.189587054374634 64.61107323539518 56.19293904150319 64.61903680595076 56.19629051728342 64.62700176853426 56.19964148149804 64.63497571639803 56.20188084542466 64.64295795923294 56.20300860757443 64.65094780516769 56.20302476619438 64.65893766069632 56.203040409788066 64.66692752550809 56.203055538354036 64.67491739929224 56.203070151890884 64.68290728173811 56.20308425039716 64.6908971725349 56.203097833871595 64.69888132565453 56.20422199565818 64.70685491712707 56.207567830376874 64.71483518495467 56.20980205826551 64.72281132786584 56.21314686613361 64.73079368640674 56.21538006654121 64.73877697486553 56.21761275289181 64.74676119309466 56.219844925048676 64.75475047352325 56.22096548859486 64.7627363200905 56.223196631880484 64.77072309593059 56.22542726058694 64.77871424083354 56.2265462799974 64.78670264386685 56.22877587913505 64.78668980662992 56.23322025651924 64.7866769664213 56.237664631368425 64.79066625005862 56.24100142416369 64.79866408463495 56.241008064038525 64.8066619230678 56.24101418813461 64.81465976504546 56.24101979645143 64.82265544072463 56.24213598293643 64.83065352031159 56.242140559884604 64.83865160250859 56.242144621030484 64.84664968700392 56.24214816637366 64.8546477734859 56.24215119591383 64.86264586164278 56.2421537096507 64.87064395116289 56.24215570758404 64.87864204173452 56.24215718971362 64.88664013304596 56.24215815603935 64.89463822478551 56.24215860656112 64.90263631664146 56.24215854127888 64.9106344083021 56.242157960192664 64.91863249945574 56.24215686330248 64.92663058979066 56.24215525060849 64.93262915681707 56.24215370259181 64.9406272449692 56.242151187241475 64.94862533144544 56.24214815608786 64.95662341593408 56.242144609131216 64.96462149812339 56.242140546371864 64.97261957770172 56.24213596781025 64.9806200562064 56.24324196701596 64.9886183610951 56.24323635661645 64.99661666243739 56.24323023039451 65.00461495992151 56.24322358835069 65.01261325323577 56.243216430485674 65.02061154206842 56.24320875680014 65.02860982610775 56.24320056729477 65.03660810504203 56.24319186197038 65.04460637855955 56.24318264082777 65.05260464634856 56.24317290386778 65.06060290809738 56.2431626510914 65.0685962155239 56.24204079269822 65.06857642650593 56.23759643184878 65.06855664206837 56.233152068409034 65.06853686220964 56.228707702432395 65.0765269274351 56.227585332747786 65.08451111722954 56.225351357135175 65.09250001278994 56.22422795847762 65.10048257090607 56.22199295464293 65.10847029584734 56.220868527369085 65.1164575505361 56.21974358570576 65.1244377748638 56.21750704022961 65.13241706725283 56.215269981302136 65.14038840742185 56.211921320109965 65.14835835526662 56.20857214636035 65.15633439057206 56.20633354871369 65.16430178361342 56.20298335020403 65.17227572387783 56.200743727446266 65.18024056203356 56.19739250493266 65.18821240690575 56.19515185771346 65.19617469009518 56.191799611952064 65.20412672352128 56.18733576908859 65.21207690692691 56.18287141612781 65.2200345555266 56.17951763864017 65.22798126838892 56.175052266008784 65.23592613214272 56.17058638418172 65.24386914712785 56.166119993470964 65.25182054242464 56.16276417748433 65.25776497577525 56.15830258616422 65.25772338258632 56.15385825358626 65.2636657536306 56.14939637857194 65.26960674449425 56.14493421882547 65.2775405393374 56.14046567265946 65.28148458709191 56.13600904592857 65.28742143953194 56.13154603317425 65.29335691320338 56.127082736480105 65.2972977554751 56.12262560683855 65.30123768451345 56.11816835191705 65.30517670059866 56.113710971832816 65.3091148040107 56.109253466702995 65.31305199502962 56.104795836644755 65.31698827393528 56.10033808177524 65.32092364100745 56.09588020221157 65.32286646523934 56.0914290579911 65.32680024115228 56.08697099233549 65.33073310603537 56.08251280231558 65.33466506016796 56.0780544880484 65.33660539794283 56.0736031291928 65.33854528749471 56.0691517400289 65.3404847289745 56.06470032062574 65.34242372253298 56.06024887105237 65.34237248286387 56.05580456220795 65.34630036648892 56.051345881671146 65.34823801718758 56.046894342001366 65.34818612571549 56.04245003564551 65.35012311203121 56.03799846702808 65.35007101549346 56.033554161402975 65.35200733782868 56.02910256407716 65.35394321334924 56.0246509371122 65.3538906951768 56.020206633606314 65.3538381890914 56.015762330098255 65.35378569508896 56.011318026641526 65.35572047410393 56.00686637395158 65.35566777566343 56.00242207198801 65.35561508934596 55.99797777023602 65.35357583982514 55.99354081439771 65.35352340617486 55.98909651199998 65.35347098458251 55.98465220997452 65.3534185750439 55.98020790837486 65.3513805145578 55.97577091607444 65.35132835733842 55.97132661426347 65.35127621210786 55.96688231303893 65.349239099291 55.96244528570888 65.349187206093 55.958000984600304 65.34715080024655 55.95356392317335 65.34511486116736 55.94912682824349 65.3430793887001 55.94468969988075 65.34104438268952 55.94025253815514 65.33900984298042 55.93581534313671 65.33499237774639 55.9313851566199 65.33494216184626 55.92694085350141 65.33092608170398 55.92251053469485 65.32889363221206 55.918073174194326 65.32487916184189 55.913642658583285 65.32284786962816 55.909205199304765 65.31883500806711 55.90477448728198 65.31680487233074 55.90033692955389 65.31279361861644 55.89590602151205 65.30878328112034 55.89147498323764 65.30477385956787 55.887043814848816 65.30076535368451 55.88261251646371 65.29477708053953 55.87818747988189 65.28879017195737 55.87376215244671 65.28478486176328 55.86933033552649 65.27880045706353 55.86490452335608 65.27281741592735 55.86047842089348 65.26683573801917 55.856052028336414 65.26283475939731 55.851619500611726 65.25685558274725 55.84719262471496 65.2488988803078 55.84277111207381 65.24094398729059 55.83834908596135 65.23299090338514 55.83392654668591 65.22504900297577 55.83061457496158 65.21709930771044 55.826191010571875 65.2091603387349 55.822878015003674 65.20319169198892 55.81844854041842 65.19527252503912 55.817356812856104 65.18732892436014 55.81293132951986 65.1833414486229 55.80849623227804 65.17540101524685 55.80406998200042 65.16746238862164 55.79964322103277 65.15953306070851 55.796327031753215 65.15159781882446 55.79189925033568 65.14367845751981 55.78969312373955 65.13576680388351 55.78859757100162 65.13579405200495 55.79304190424234 65.13381767044463 55.79304570806783 65.13379064842923 55.788601374190165 65.13376363259607 55.78415704312121 65.12584032963579 55.78083868817704 65.11791837729372 55.77751982428444 65.10999777552735 55.77420045165626 65.10405968594657 55.771988359104846 65.09614706602841 55.7697791793871 65.08824624160476 55.769791657837445 65.08034540993171 55.76980362958986 65.07244956917908 55.7709261790285 65.06454849803607 55.77093713784049 65.05664742054451 55.770947589930145 65.04874633700486 55.77095753529644 65.04084524771761 55.77096697393848 65.03294028448164 55.7698648193882 65.02503576805728 55.76876215759645 65.01713169870753 55.767658988627026 65.00922807669528 55.76655531254367 65.0013249022833 55.76545112941023 64.9934249140743 55.765457526350595 64.98552240969501 55.76435232936091 64.97762264031383 55.76435771282859 64.96972286789112 55.7643625896931 64.96182125774271 55.76325587222897 64.95392170593833 55.763259735723956 64.94602076868902 55.762152004803596 Polygon J2000 64.76356229427643 55.986531439984105 64.76356229427643 55.986531439984105 ","XTE J0421+560",true
